id,tenant_id,user_id,title,status,registered_at,deleted_at
01JP1SR1YXPZ5TTTB6ZV3CWWSZ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/07 ??????,approved,2025/1/7 3:34,
01JP1SR1YXFZXMKAZKD58R5DVH,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/23 ??????,approved,2025/1/23 3:36,
01JP1SR1YXCYS8TQ9VSNBC61Z0,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/05 ??????,approved,2025/1/5 3:42,
01JP1SR1YXX68DSK2HC18JJQXJ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/09 ??????,approved,2025/1/9 3:48,
01JP1SR1YXWQWDD71S4TJ98MP3,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/13 ??????,approved,2025/1/13 3:49,
01JP1SR1YWDB3R6S04VYC452KT,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/02 ??????,approved,2025/1/2 3:51,
01JP1SR1YXNCGH9BJVBB6KWAAF,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/23 ??????,approved,2025/1/23 3:58,
01JP1SR1YXPBPRZ2VAV5E38FSD,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/02/01 ??????,approved,2025/2/1 4:54,
01JP1SR1YX4NBAJKDXWYGZA6HV,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/28 ??????,approved,2025/1/28 5:12,
01JP1SR1YXPCPMYXK8XQM4D0HE,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/31 ??????,approved,2025/1/31 5:12,
01JP1SR1YXZN7M6FDVCP9MV90M,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/06 ??????,approved,2025/1/6 5:15,
01JP1SR1YW7XY241Q7B95NDA1W,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/20 ??????,approved,2025/1/20 5:20,
01JP1SR1YX4N3J8F81DNZQKP1D,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/08 ??????,approved,2025/1/8 5:24,
01JP1SR1YX45XVDRS9SCXJP9H8,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/26 ??????,approved,2025/1/26 5:30,
01JP1SR1YW22K4G6TJH5PR0TJY,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/17 ??????,approved,2025/1/17 5:31,
01JP1SR1YX6C7H9QN95FV45PSQ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/02 ??????,approved,2025/1/2 5:34,
01JP1SR1YXKM9K5QAS467YF2R1,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/15 ??????,approved,2025/1/15 5:40,
01JP1SR1YXXM2MJS0BMR8EZSF2,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/23 ??????,approved,2025/1/23 5:46,
01JP1SR1YW3ME9EZ1MQ5NX52JH,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/07 ??????,approved,2025/1/7 5:47,
01JP1SR1YXB0SXB7SM4KZA3NDC,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/23 ??????,approved,2025/1/23 5:50,
01JP1SR1YXMS3P1DDGCQQPGPQG,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/12 ??????,approved,2025/1/12 5:52,
01JP1SR1YX674AV8KYVRRC93Q7,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/15 ??????,approved,2025/1/15 5:53,
01JP1SR1YXN2EFS3JPHWZF8HB5,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/14 ??????,approved,2025/1/14 5:55,
01JP1SR1YXRPPZ22MT5BE42A06,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/11 ??????,approved,2025/1/11 5:58,
01JP1SR1YXCD0HGGG8FYP12SBA,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/14 ??????,approved,2025/1/14 6:01,
01JP1SR1YX3SBZHCBX330NZAYW,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/04 ??????,approved,2025/1/4 6:18,
01JP1SR1YX6F11QAW08Y55YFDQ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/12 ??????,approved,2025/1/12 7:09,
01JP1SR1YX6D10WYR4BG99Z2HK,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/07 ??????,approved,2025/1/7 7:11,
01JP1SR1YXHGHNQD29GZW3HHXW,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/25 ??????,approved,2025/1/25 7:12,
01JP1SR1YXWE3NPJ5SHN5J7ZJX,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/11 ??????,approved,2025/1/11 7:13,
01JP1SR1YXYPT3JACTM7PKR6NR,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/09 ??????,approved,2025/1/9 7:14,
01JP1SR1YXZ1MGG5JAAN3HDZEE,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/31 ??????,approved,2025/1/31 7:18,
01JP1SR1YXPJ9DC4N6VTCGK972,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/21 ??????,approved,2025/1/21 7:20,
01JP1SR1YXG5Z93Q34Q5XJZCJ3,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/26 ??????,approved,2025/1/26 0:48,
01JP1SR1YXDNDK3AG68CQDBN50,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/08 ??????,approved,2025/1/8 0:50,
01JP1SR1YXC45604VRK4BKSBX9,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/07 ??????,draft,2025/1/7 0:56,
01JP1SR1YX4C2J2JMBMQXXZ5C6,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/09 ??????,approved,2025/1/9 0:59,
01JP1SR1YXA2TC158ZFS76GPG2,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/14 ??????,approved,2025/1/14 1:15,
01JP1SR1YXBA83T01E5M6F936S,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/29 ??????,approved,2025/1/29 1:16,
01JP1SR1YXKN2A47M2QZ2EQRFQ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/02/02 ??????,approved,2025/2/2 1:17,
01JP1SR1YXR859Q3E3EK8RPFDB,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/13 ??????,approved,2025/1/13 1:19,
01JP1SR1YX3HFR2ZB75TK90QG3,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/16 ??????,approved,2025/1/16 5:52,
01JP1SR1YX6SN95JNXZQ9RQX1N,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/17 ??????,approved,2025/1/17 5:52,
01JP1SR1YX67REZ0P3T93Q10TQ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/26 ??????,approved,2025/1/26 5:54,
01JP1SR1YXSQZ86YYGTERGXR1S,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/05 ??????,approved,2025/1/5 5:56,
01JP1SR1YXQ9TDP63759NTW3QS,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/19 ??????,approved,2025/1/19 5:56,
01JP1SR1ZE0ZMHSMQG2D5SPPCC,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/29 ??????,approved,2025/1/29 1:39,
01JP1SR1ZE58TVZ02QA3MHA0S0,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/10 ??????,approved,2025/1/10 1:56,
01JP1SR1ZEVA51TVZQZXKCE007,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/10 ??????,approved,2025/1/10 2:07,
01JP1SR1ZEXCZ5JYE1KTEEPJNC,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/18 ??????,approved,2025/1/18 2:42,
01JP1SR1ZENNEHT72YNSR46ZYV,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/26 ??????,approved,2025/1/26 2:44,
01JP1SR1ZE3CEC1SWHX0BQR0TF,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/07 ??????,approved,2025/1/7 3:03,
01JP1SR1ZEHVXGXTCGVCN4SF2E,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/15 ??????,approved,2025/1/15 3:18,
01JP1SR1ZEHR75HETNXG4TQGJV,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/11 ??????,approved,2025/1/11 3:34,
01JP1SR1ZEDX3AA8MCW2ETZHPE,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/28 ??????,approved,2025/1/28 3:49,
01JP1SR1ZENNMCSCYVR964PTFX,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/19 ??????,approved,2025/1/19 3:56,
01JP1SR1ZESQ2BTD6RPFXEYM4V,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/06 ??????,approved,2025/1/6 4:00,
01JP1SR1ZEHZ82918XXWX7ARZE,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/11 ??????,approved,2025/1/11 4:54,
01JP1SR1ZE17C1257406G5WRD3,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/29 ??????,approved,2025/1/29 5:12,
01JP1SR1ZFYRQ2RRPEFQ9SXAAM,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/09 ??????,approved,2025/1/9 5:12,
01JP1SR1ZE4ZNMC17P3VC2VFM8,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/04 ??????,approved,2025/1/4 5:15,
01JP1SR1ZEV1N7ER499R0X1QM7,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/11 ??????,approved,2025/1/11 5:20,
01JP1SR1ZEMWDXS6CQNC4DA1SM,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/19 ??????,approved,2025/1/19 5:23,
01JP1SR1ZE7N3TB8F0DBWPKCMA,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/26 ??????,approved,2025/1/26 5:27,
01JP1SR1ZEKMFDJM6S49DS9VPX,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/08 ??????,approved,2025/1/8 5:31,
01JP1SR1ZEN4Z3WFTT8DVT3T2V,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/27 ??????,approved,2025/1/27 5:33,
01JP1SR1ZFNJB4XQ844FJ1TJYE,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/27 ??????,approved,2025/1/27 5:34,
01JP1SR1ZECK56DGZ871KKSQMB,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/22 ??????,approved,2025/1/22 5:40,
01JP1SR1ZEG368C9B42PC1QWN2,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/22 ??????,approved,2025/1/22 5:46,
01JP1SR1ZEHWCMYR0NA4GNFF7C,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/16 ??????,approved,2025/1/16 5:48,
01JP1SR1ZE73A32H7JDGQ4WV3Z,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/09 ??????,approved,2025/1/9 5:50,
01JP1SR1ZFE5CQ7GK9P5EC73TJ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/02 ??????,approved,2025/1/2 5:52,
01JP1SR1ZE5279WJNF77NF03X3,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/17 ??????,approved,2025/1/17 6:00,
01JP1SR1ZE9RYG4XSCYNS71RTC,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/19 ??????,approved,2025/1/19 6:01,
01JP1SR1ZEDQJK1A259TY6VCE6,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/29 ??????,approved,2025/1/29 6:02,
01JP1SR1ZED35500SGJHJH7JZV,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/06 ??????,approved,2025/1/6 7:13,
01JP1SR1ZEYYC75PX1T6909GE9,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/10 ??????,approved,2025/1/10 7:15,
01JP1SR1ZFBG6MWPFE2PBNSF45,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/25 ??????,approved,2025/1/25 7:18,
01JP1SR1ZEHPKJK5CZG8Z3T90K,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/05 ??????,approved,2025/1/5 7:20,
01JP1SR1ZEEWCJMEXEP2Y9SX4Z,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/26 ??????,approved,2025/1/26 7:21,
01JP1SR1ZESZJKXN7CAEXVFZN8,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/23 ??????,approved,2025/1/23 0:57,
01JP1SR1ZE3DCBEYJ0J67ZTT7S,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/09 ??????,approved,2025/1/9 1:13,
01JP1SR1ZEZ60QDCSJ6A5Y12DA,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/30 ??????,approved,2025/1/30 1:19,
01JP1SR1ZEETRFVEVBSTMY678B,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/24 ??????,approved,2025/1/24 1:20,
01JP1SR1ZE2BEWGTPTB5S96K61,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/16 ??????,approved,2025/1/16 5:51,
01JP1SR1ZERETKRJGB3FVWVPVR,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/12 ??????,approved,2025/1/12 5:56,
01JP1SR1ZFZBZBR6MKVQFQYWHT,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/23 ??????,approved,2025/1/23 5:56,
01JP1SR1ZEX75GE54SRK4D5KRN,61b79418-aa3e-4032-8b1f-bee8166ff6f9,b10fbf11-7290-4707-8b0a-168021338ec7,2025/01/25 ??????,approved,2025/1/25 3:47,
01JP1SR1ZEK4R45K1CKJPKR61Z,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/12/03 ??????,approved,2024/12/3 2:50,
01JP1SR1ZEJYYSXKV4S0G3GS8X,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/11/12 ??????,approved,2024/11/12 3:48,
01JP1SR1ZFAN4WQBDP5BR5BJTT,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/11/27 ??????,approved,2024/11/27 3:51,
01JP1SR1ZEQ0KGCNKWG6E5CFMC,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/11/26 ??????,approved,2024/11/26 3:58,
01JP1SR1ZE6WMX4SH3ZVTYTYBY,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/12/14 ??????,approved,2024/12/14 5:12,
01JP1SR1ZFTGYQGZ42YSPX74GH,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/12/04 ??????,approved,2024/12/4 5:15,
01JP1SR1ZF4JF5K5K70RDXW2NK,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/12/02 ??????,approved,2024/12/2 5:20,
01JP1SR1ZE51XT9K4WDG7YJ0K8,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/11/27 ??????,approved,2024/11/27 5:40,
01JP1SR1ZEK46R4ABHQWQYQSFS,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/12/04 ??????,approved,2024/12/4 5:52,
01JP1SR1ZE1ER9ACWCR8FPCM5F,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/11/21 ??????,approved,2024/11/21 5:53,
01JP1SR1ZE58EE04D2KD6V3V3T,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/12/03 ??????,approved,2024/12/3 5:55,
01JP1SR1ZF1BZTB3E14FGHJY9B,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/11/21 ??????,approved,2024/11/21 7:09,
01JP1SR1ZE65ZX4CQ7HVM5ANKN,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/12/29 ??????,approved,2024/12/29 7:18,
01JP1SR1ZEVN68M02EW05CA0E6,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2024/12/24 ??????,approved,2024/12/24 0:48,
01JP1SR1ZF0G1SJRS61X9V2XKM,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2024/11/10 ??????,draft,2024/11/10 0:56,
01JP1SR1ZEVSEGVQMC8F2EKNC9,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2024/12/04 ??????,approved,2024/12/4 1:17,
01JP1SR1ZE37WBN22EMZ2EXT57,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2024/12/17 ??????,approved,2024/12/17 5:56,
01JP1SR2028T75WTD6M9M6ACJT,61b79418-aa3e-4032-8b1f-bee8166ff6f9,5986132d-efd5-4cf1-821d-7527de107313,2025/01/13 ??????,approved,2025/1/13 6:43,
01JP1SR202ABP986XCTJ741Q8A,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/19 ??????,approved,2025/1/19 3:03,
01JP1SR201ZJ2KBKGYK3WNP0CX,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/11 ??????,approved,2025/1/11 3:18,
01JP1SR201R7EQJR8R25BB846C,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/02 ??????,approved,2025/1/2 3:45,
01JP1SR202FKR3D9K14F4VTHAQ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/02/01 ??????,approved,2025/2/1 3:47,
01JP1SR2025296BF9SDGQQBN1Z,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/10 ??????,approved,2025/1/10 3:48,
01JP1SR202GJNN57Y3A9X52W1V,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/13 ??????,approved,2025/1/13 3:49,
01JP1SR202BK9GVVQA7EGVCAWH,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/10 ??????,approved,2025/1/10 3:51,
01JP1SR2027PYJFQYVTGPBXE97,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/27 ??????,approved,2025/1/27 5:02,
01JP1SR202BMPXSFSKM4B1ES12,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/02 ??????,approved,2025/1/2 5:08,
01JP1SR2014HQRD55TDGQCF33W,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/16 ??????,approved,2025/1/16 5:12,
01JP1SR202GX0VR9DYQRHRA9SK,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/09 ??????,approved,2025/1/9 5:27,
01JP1SR202VPH10ETTTKGJ4H63,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/23 ??????,approved,2025/1/23 5:30,
01JP1SR202HSJYMJQ4ANB049BT,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/07 ??????,approved,2025/1/7 5:31,
01JP1SR2023XG5KHH1JS4N70HP,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/13 ??????,approved,2025/1/13 5:34,
01JP1SR202EY84C4ZJ6G6VRWJ1,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/06 ??????,approved,2025/1/6 5:37,
01JP1SR201E1BF8Q9440AEH5V8,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/11 ??????,approved,2025/1/11 5:52,
01JP1SR202Y6YCTC346S02H5EQ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/11 ??????,approved,2025/1/11 6:00,
01JP1SR202FNZFCMFD2QECPB1C,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/19 ??????,approved,2025/1/19 7:12,
01JP1SR2023BR67APQ02TNYZE8,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/04 ??????,approved,2025/1/4 7:13,
01JP1SR202FZPK1FTDWP9VDTQZ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/31 ??????,approved,2025/1/31 7:15,
01JP1SR202PH62HGYXP87JV86X,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/13 ??????,approved,2025/1/13 1:09,
01JP1SR202MEYB6Y13YASDV31P,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/25 ??????,approved,2025/1/25 2:33,
01JP1SR202W59ZNS2PK2AH452V,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/19 ??????,approved,2025/1/19 5:50,
01JP1SR2012W7XJDG80F15C2PT,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/14 ??????,approved,2025/1/14 5:51,
01JP1SR202DDFGQEDVMMKMXW2G,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/29 ??????,approved,2025/1/29 5:51,
01JP1SR20217JT91DHJV0Q0K7F,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/27 ??????,approved,2025/1/27 5:54,
